RD_LOG_ID_R,SEGMENT_ID_R,FULL_NAME_R,road_class,RUCODE,LENGTH,setting,LENGTH_R,distance,sidewalk_right,sidewalk_left,shoulder_right,shoulder_left,standard_sidewalk,standard_shoulder,score_left,score_right,score,the_score,the_length,w_score,interpretation
13429,5035,NW NEWBERRY HILL RD,Principal Arterial,2,824,Urban,824,824,NA,NA,4,4,6,NA,1,1,2,2,824,1648,Poor
19519,12609,CHICO WAY NW,Minor Arterial,2,33,Urban,33,33,NA,NA,8,6,6,NA,2,2,4,4,33,132,Minimum
33600,5121,SE BIELMEIER RD,Major Collector,2,987,Urban,987,987,NA,NA,4,3,6,NA,1,1,2,2,987,1974,Poor
33761,6369,ARAB LN SE,Local Access,1,2323,Rural,2323,2323,NA,NA,3,3,NA,3,5,5,10,10,2323,23230,Good
13770,9838,DICKEY RD NW,Major Collector,2,2579,Urban,2579,2579,NA,NA,12,8,6,NA,2,2,4,4,2579,10316,Minimum
10510,2676,NW HINTZVILLE RD,Local Access,1,2209,Rural,2209,2209,NA,NA,2,2,NA,3,1,1,2,2,2209,4418,Poor
10510,16359,NW HINTZVILLE RD,Local Access,1,1963,Rural,1963,1963,NA,NA,2,2,NA,3,1,1,2,2,1963,3926,Poor
31991,3724,SE COLVOS DR,Local Access,1,875,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,875,0,Nothing
13770,16465,DICKEY RD NW,Major Collector,2,298,Urban,298,298,NA,NA,12,8,6,NA,2,2,4,4,298,1192,Minimum
13770,16466,DICKEY RD NW,Major Collector,2,228,Urban,228,228,NA,NA,12,8,6,NA,2,2,4,4,228,912,Minimum
19519,8289,CHICO WAY NW,Minor Arterial,2,1310,Urban,1310,1310,NA,NA,6,6,6,NA,2,2,4,4,1310,5240,Minimum
19140,2964,NW GOLF CLUB HILL RD,Local Access,1,1531,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1531,0,Nothing
19140,16427,NW GOLF CLUB HILL RD,Local Access,1,851,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,851,0,Nothing
40490,1348,HARRIS RD SE,Local Access,2,204,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,204,0,Nothing
40199,2452,TURLEY LOOP SE,Local Access,2,466,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,466,0,Nothing
19080,8544,NW LAKEVIEW DR,Local Access,1,313,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,313,0,Nothing
33350,11062,PHILLIPS RD SE,Major Collector,2,3372,Urban,3372,3372,NA,NA,5,5,6,NA,1,1,2,2,3372,6744,Poor
33350,16431,PHILLIPS RD SE,Major Collector,2,555,Urban,555,547,NA,NA,5,5,6,NA,1,1,2,2,547,1094,Poor
33350,16431,PHILLIPS RD SE,Major Collector,2,555,Urban,555,7,NA,NA,6,6,6,NA,2,2,4,4,7,28,Minimum
55770,12749,NW DARLING RD,Local Access,2,429,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,429,0,Nothing
4001,3713,NEVADA AVE SE,Local Access,1,544,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,544,0,Nothing
12009,16549,NW HOLLY RD,Major Collector,1,376,Rural,376,376,NA,NA,6,6,NA,6,5,5,10,10,376,3760,Good
32309,13053,BANNER RD SE,Major Collector,1,1833,Rural,1833,1833,NA,NA,5,5,NA,6,3,3,6,6,1833,10998,Adequate
32309,18496,BANNER RD SE,Major Collector,1,647,Rural,647,647,NA,NA,5,5,NA,6,3,3,6,6,647,3882,Adequate
10810,2243,NW STAVIS BAY RD,Local Access,1,1226,Rural,1226,159,NA,NA,1,1,NA,3,1,1,2,2,159,318,Poor
10810,2243,NW STAVIS BAY RD,Local Access,1,1226,Rural,1226,1066,NA,NA,1,1,NA,3,1,1,2,2,1066,2132,Poor
10810,16763,NW STAVIS BAY RD,Local Access,1,1048,Rural,1048,1048,NA,NA,1,1,NA,3,1,1,2,2,1048,2096,Poor
10920,5417,NW MAPLE LN,Local Access,1,195,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,195,0,Nothing
10920,332,NW MAPLE LN,Local Access,1,224,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,224,0,Nothing
12009,10333,NW HOLLY RD,Major Collector,1,644,Rural,644,644,NA,NA,6,6,NA,6,5,5,10,10,644,6440,Good
12009,9813,NW HOLLY RD,Major Collector,1,412,Rural,412,412,NA,NA,6,6,NA,6,5,5,10,10,412,4120,Good
12009,5784,NW HOLLY RD,Major Collector,1,2455,Rural,2455,135,NA,NA,6,6,NA,6,5,5,10,10,135,1350,Good
12009,5784,NW HOLLY RD,Major Collector,1,2455,Rural,2455,2320,NA,NA,6,6,NA,6,5,5,10,10,2320,23200,Good
12009,5631,NW HOLLY RD,Major Collector,1,817,Rural,817,808,NA,NA,6,6,NA,6,5,5,10,10,808,8080,Good
12009,5631,NW HOLLY RD,Major Collector,1,817,Rural,817,8,NA,NA,6,6,NA,6,5,5,10,10,8,80,Good
12009,6208,NW HOLLY RD,Major Collector,1,1841,Rural,1841,1841,NA,NA,6,6,NA,6,5,5,10,10,1841,18410,Good
12009,3307,NW HOLLY RD,Major Collector,1,481,Rural,481,481,NA,NA,6,6,NA,6,5,5,10,10,481,4810,Good
12009,4152,NW HOLLY RD,Major Collector,1,1444,Rural,1444,1444,NA,NA,6,6,NA,6,5,5,10,10,1444,14440,Good
12009,1498,NW HOLLY RD,Major Collector,1,1659,Rural,1659,1659,NA,NA,6,6,NA,6,5,5,10,10,1659,16590,Good
12009,355,NW HOLLY RD,Major Collector,1,895,Rural,895,5,NA,NA,6,6,NA,6,5,5,10,10,5,50,Good
12009,355,NW HOLLY RD,Major Collector,1,895,Rural,895,3,NA,NA,6,6,NA,6,5,5,10,10,3,30,Good
12009,355,NW HOLLY RD,Major Collector,1,895,Rural,895,889,NA,NA,6,6,NA,6,5,5,10,10,889,8890,Good
12009,887,NW HOLLY RD,Major Collector,1,176,Rural,176,6,NA,NA,6,6,NA,6,5,5,10,10,6,60,Good
12009,887,NW HOLLY RD,Major Collector,1,176,Rural,176,170,NA,NA,6,6,NA,6,5,5,10,10,170,1700,Good
12009,574,NW HOLLY RD,Major Collector,1,1003,Rural,1003,999,NA,NA,6,6,NA,6,5,5,10,10,999,9990,Good
12009,574,NW HOLLY RD,Major Collector,1,1003,Rural,1003,5,NA,NA,6,6,NA,6,5,5,10,10,5,50,Good
12009,13107,NW HOLLY RD,Major Collector,1,830,Rural,830,830,NA,NA,6,6,NA,6,5,5,10,10,830,8300,Good
12009,2,NW HOLLY RD,Major Collector,1,235,Rural,235,235,NA,NA,6,6,NA,6,5,5,10,10,235,2350,Good
30509,16337,LONG LAKE RD SE,Major Collector,1,1272,Rural,1272,1272,NA,NA,3,NA,NA,6,0,1,1,1,1272,1272,Poor
30509,15606,LONG LAKE RD SE,Major Collector,1,808,Rural,808,808,NA,NA,3,NA,NA,6,0,1,1,1,808,808,Poor
31800,12094,SE CULVER ST,Local Access,1,1267,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1267,0,Nothing
10810,1460,NW STAVIS BAY RD,Local Access,1,1817,Rural,1817,1817,NA,NA,1,1,NA,3,1,1,2,2,1817,3634,Poor
32309,193,BANNER RD SE,Major Collector,1,672,Rural,672,672,NA,NA,5,5,NA,6,3,3,6,6,672,4032,Adequate
36200,10019,VIEW PARK RD SE,Local Access,1,1302,Rural,1302,1302,NA,NA,2,2,NA,3,1,1,2,2,1302,2604,Poor
32309,6228,BANNER RD SE,Major Collector,1,443,Rural,443,443,NA,NA,5,5,NA,6,3,3,6,6,443,2658,Adequate
36202,4593,SE DRIFTWOOD DR,Local Access,1,817,Rural,817,809,NA,NA,2,2,NA,3,1,1,2,2,809,1618,Poor
40490,8576,HARRIS RD SE,Local Access,2,198,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,198,0,Nothing
40490,16331,HARRIS RD SE,Local Access,2,43,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,43,0,Nothing
42970,6435,CELESTE CT SE,Local Access,2,322,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,322,0,Nothing
10516,14914,NW NELLITA SPUR,Local Access,1,2790,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2790,0,Nothing
42970,16140,CELESTE CT SE,Local Access,2,319,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,319,0,Nothing
31910,11280,SE PROSPECT DR,Local Access,1,2824,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2824,0,Nothing
19310,10000,KITTY HAWK DR NW,Local Access,2,1369,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1369,0,Nothing
21107,10263,BETHEL RD SE,Minor Arterial,2,1137,Urban,1137,1137,NA,NA,4,4,6,NA,1,1,2,2,1137,2274,Poor
11590,16485,CHRISTOPHER RD NW,Local Access,1,2229,Rural,2229,2229,NA,NA,2,2,NA,3,1,1,2,2,2229,4458,Poor
32170,16487,ORCHARD AVE SE,Local Access,1,1480,Rural,1480,1480,NA,NA,2,2,NA,3,1,1,2,2,1480,2960,Poor
11590,7804,CHRISTOPHER RD NW,Local Access,1,690,Rural,690,684,NA,NA,2,2,NA,3,1,1,2,2,684,1368,Poor
55770,19225,NW DARLING RD,Local Access,2,295,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,295,0,Nothing
4001,19278,NEVADA AVE SE,Local Access,1,464,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,464,0,Nothing
55770,19054,NW DARLING RD,Local Access,2,375,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,375,0,Nothing
12009,14212,NW HOLLY RD,Major Collector,1,207,Rural,207,207,NA,NA,6,6,NA,6,5,5,10,10,207,2070,Good
12009,15123,NW HOLLY RD,Major Collector,1,87,Rural,87,87,NA,NA,6,6,NA,6,5,5,10,10,87,870,Good
13770,9380,DICKEY RD NW,Major Collector,2,801,Urban,801,801,NA,NA,12,8,6,NA,2,2,4,4,801,3204,Minimum
13770,10823,DICKEY RD NW,Major Collector,2,1658,Urban,1658,337,NA,NA,3,3,6,NA,1,1,2,2,337,674,Poor
13770,10823,DICKEY RD NW,Major Collector,2,1658,Urban,1658,1318,NA,NA,4,12,6,NA,2,1,3,3,1318,3954,Minimum
13770,10823,DICKEY RD NW,Major Collector,2,1658,Urban,1658,8,NA,NA,12,8,6,NA,2,2,4,4,8,32,Minimum
13770,2075,DICKEY RD NW,Major Collector,2,742,Urban,742,742,NA,NA,3,3,6,NA,1,1,2,2,742,1484,Poor
13770,2164,DICKEY RD NW,Major Collector,2,847,Urban,847,847,NA,NA,3,3,6,NA,1,1,2,2,847,1694,Poor
11300,1269,SEABECK HOLLY RD NW,Major Collector,1,1681,Rural,1681,1681,NA,NA,4,4,NA,6,3,3,6,6,1681,10086,Adequate
11300,4281,SEABECK HOLLY RD NW,Major Collector,1,1770,Rural,1770,1770,NA,NA,4,4,NA,6,3,3,6,6,1770,10620,Adequate
11300,5304,SEABECK HOLLY RD NW,Major Collector,1,1353,Rural,1353,1353,NA,NA,4,4,NA,6,3,3,6,6,1353,8118,Adequate
11300,6634,SEABECK HOLLY RD NW,Major Collector,1,1115,Rural,1115,1086,NA,NA,4,4,NA,6,3,3,6,6,1086,6516,Adequate
11300,6634,SEABECK HOLLY RD NW,Major Collector,1,1115,Rural,1115,28,NA,NA,4,4,NA,6,3,3,6,6,28,168,Adequate
11300,10533,SEABECK HOLLY RD NW,Major Collector,1,545,Rural,545,545,NA,NA,4,4,NA,6,3,3,6,6,545,3270,Adequate
11300,13252,SEABECK HOLLY RD NW,Major Collector,1,2111,Rural,2111,2111,NA,NA,4,4,NA,6,3,3,6,6,2111,12666,Adequate
11709,6447,SEABECK HWY NW,Major Collector,1,642,Rural,642,642,NA,NA,3,3,NA,6,1,1,2,2,642,1284,Poor
19260,6147,NW GOLF CLUB RD,Local Access,1,268,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,268,0,Nothing
19260,12360,NW GOLF CLUB RD,Local Access,1,349,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,349,0,Nothing
19200,1913,DYES INLET RD NW,Local Access,1,696,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,696,0,Nothing
34710,16377,CLOVER VALLEY RD SE,Local Access,1,111,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,111,0,Nothing
12780,7974,BIG BEEF CROSSING NW,Local Access,1,780,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,780,0,Nothing
12780,15888,BIG BEEF CROSSING NW,Local Access,1,644,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,644,0,Nothing
19519,4326,CHICO WAY NW,Minor Arterial,1,876,Rural,876,872,NA,NA,6,NA,NA,4,0,5,5,5,872,4360,Adequate
19519,4326,CHICO WAY NW,Minor Arterial,1,876,Rural,876,876,NA,NA,NA,6,NA,4,5,0,5,5,876,4380,Adequate
34710,3556,CLOVER VALLEY RD SE,Local Access,1,674,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,674,0,Nothing
32170,10962,ORCHARD AVE SE,Local Access,1,504,Rural,504,504,NA,NA,2,2,NA,3,1,1,2,2,504,1008,Poor
91145,1876,SHORELINE DR SE,Local Access,1,134,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,134,0,Nothing
12257,18145,W RAVEN LN,Local Access,0,1198,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1198,0,Nothing
19153,18350,ERLANDS POINT RD NW,Local Access,1,239,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,239,0,Nothing
19201,18339,DYES INLET RD NW,Local Access,1,211,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,211,0,Nothing
10520,3457,NELLITA RD NW,Local Access,1,215,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,215,0,Nothing
36200,7808,SE VIEW PARK RD,Local Access,1,596,Rural,596,596,NA,NA,2,2,NA,3,1,1,2,2,596,1192,Poor
32309,18470,BANNER RD SE,Major Collector,1,97,Rural,97,97,NA,NA,5,5,NA,6,3,3,6,6,97,582,Adequate
32309,18473,BANNER RD SE,Major Collector,1,847,Rural,847,847,NA,NA,5,5,NA,6,3,3,6,6,847,5082,Adequate
14040,18483,NW MUNSON ST,Local Access,2,405,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,405,0,Nothing
32309,18506,BANNER RD SE,Major Collector,1,117,Rural,117,117,NA,NA,5,5,NA,6,3,3,6,6,117,702,Adequate
32309,16765,BANNER RD SE,Major Collector,1,628,Rural,628,628,NA,NA,5,5,NA,6,3,3,6,6,628,3768,Adequate
33600,18521,SE BIELMEIER RD,Major Collector,2,188,Urban,188,15,NA,NA,4,3,6,NA,1,1,2,2,15,30,Poor
33600,18521,SE BIELMEIER RD,Major Collector,2,188,Urban,188,174,NA,NA,4,3,6,NA,1,1,2,2,174,348,Poor
10810,18592,NW STAVIS BAY RD,Local Access,1,253,Rural,253,253,NA,NA,1,1,NA,3,1,1,2,2,253,506,Poor
19823,18635,NW TERRACE VIEW DR,Local Access,0,66,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,66,0,Nothing
13739,18650,WILLAMETTE MERIDIAN RD NW,Local Access,2,471,Urban,471,471,NA,NA,5,5,5,NA,2,2,4,4,471,1884,Minimum
12009,18933,NW HOLLY RD,Major Collector,1,107,Rural,107,96,NA,NA,6,NA,NA,6,0,5,5,5,96,480,Adequate
12009,18933,NW HOLLY RD,Major Collector,1,107,Rural,107,38,NA,NA,NA,6,NA,6,5,0,5,5,38,190,Adequate
57420,15943,NE ANNA RD,Local Access,1,507,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,507,0,Nothing
36100,19282,LARS HANSEN RD SE,Local Access,1,748,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,748,0,Nothing
11550,11505,PETER HAGEN RD NW,Local Access,1,1576,Rural,1576,1576,NA,NA,2,2,NA,3,1,1,2,2,1576,3152,Poor
14280,5363,NW CARLTON ST,Local Access,2,134,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,134,0,Nothing
14280,3442,NW CARLTON ST,Local Access,2,356,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,356,0,Nothing
40700,3059,SE LUND AVE,Minor Arterial,2,1305,Urban,1305,1304,NA,NA,8,8,6,NA,2,2,4,4,1304,5216,Minimum
40700,3059,SE LUND AVE,Minor Arterial,2,1305,Urban,1305,3,NA,NA,8,8,6,NA,2,2,4,4,3,12,Minimum
10810,2259,NW STAVIS BAY RD,Local Access,1,2560,Rural,2560,2560,NA,NA,1,1,NA,3,1,1,2,2,2560,5120,Poor
12770,40,REDWING TRL NW,Local Access,1,472,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,472,0,Nothing
12250,11847,KINGSWAY W,Local Access,1,652,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,652,0,Nothing
20225,2345,SW LIDER RD,Major Collector,1,1281,Rural,1281,1281,NA,NA,4,4,NA,6,3,3,6,6,1281,7686,Adequate
19440,8334,NW BREEZE WAY,Local Access,1,749,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,749,0,Nothing
18850,7438,LAKEHURST DR,Local Access,1,1161,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1161,0,Nothing
11709,7569,SEABECK HWY NW,Major Collector,1,1563,Rural,1563,1325,NA,NA,3,3,NA,6,1,1,2,2,1325,2650,Poor
11709,7569,SEABECK HWY NW,Major Collector,1,1563,Rural,1563,238,NA,NA,3,3,NA,6,1,1,2,2,238,476,Poor
11709,12014,SEABECK HWY NW,Major Collector,1,1508,Rural,1508,1478,NA,NA,NA,3,NA,6,1,0,1,1,1478,1478,Poor
11709,12014,SEABECK HWY NW,Major Collector,1,1508,Rural,1508,1464,NA,NA,3,NA,NA,6,0,1,1,1,1464,1464,Poor
11709,12014,SEABECK HWY NW,Major Collector,1,1508,Rural,1508,28,NA,NA,3,3,NA,6,1,1,2,2,28,56,Poor
11709,14208,SEABECK HWY NW,Major Collector,1,927,Rural,927,927,NA,NA,3,3,NA,6,1,1,2,2,927,1854,Poor
11709,8475,SEABECK HWY NW,Major Collector,1,2984,Rural,2984,2984,NA,NA,3,3,NA,6,1,1,2,2,2984,5968,Poor
12009,11032,NW HOLLY RD,Major Collector,1,375,Rural,375,375,NA,NA,6,6,NA,6,5,5,10,10,375,3750,Good
12009,10975,NW HOLLY RD,Major Collector,1,687,Rural,687,687,NA,NA,6,6,NA,6,5,5,10,10,687,6870,Good
12009,10454,NW HOLLY RD,Major Collector,1,954,Rural,954,954,NA,NA,6,6,NA,6,5,5,10,10,954,9540,Good
30770,7106,FAGERUD RD SE,Local Access,1,2334,Rural,2334,2324,NA,NA,NA,2,NA,3,1,0,1,1,2324,2324,Poor
30770,7106,FAGERUD RD SE,Local Access,1,2334,Rural,2334,9,NA,NA,NA,2,NA,3,1,0,1,1,9,9,Poor
12009,6218,NW HOLLY RD,Major Collector,1,1030,Rural,1030,1030,NA,NA,6,6,NA,6,5,5,10,10,1030,10300,Good
30770,9579,FAGERUD RD SE,Local Access,1,336,Rural,336,336,NA,NA,NA,2,NA,3,1,0,1,1,336,336,Poor
33350,1039,PHILLIPS RD SE,Major Collector,2,1763,Urban,1763,1763,NA,NA,5,5,6,NA,1,1,2,2,1763,3526,Poor
10810,12425,STAVIS BAY RD NW,Local Access,1,2652,Rural,2652,2652,NA,NA,1,1,NA,3,1,1,2,2,2652,5304,Poor
10810,16220,STAVIS BAY RD NW,Local Access,1,1798,Rural,1798,1798,NA,NA,1,1,NA,3,1,1,2,2,1798,3596,Poor
10810,18278,STAVIS BAY RD NW,Local Access,1,1086,Rural,1086,1086,NA,NA,1,1,NA,3,1,1,2,2,1086,2172,Poor
35010,437,STEVEN CT SE,Local Access,1,158,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,158,0,Nothing
10510,11473,NW HINTZVILLE RD,Local Access,1,3328,Rural,3328,3328,NA,NA,2,2,NA,3,1,1,2,2,3328,6656,Poor
10510,322,NW HINTZVILLE RD,Local Access,1,1270,Rural,1270,1264,NA,NA,2,2,NA,3,1,1,2,2,1264,2528,Poor
19774,15803,NW CAITLIN ST,Local Access,2,387,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,387,0,Nothing
31350,7280,FORSMAN RD SE,Local Access,1,3052,Rural,3052,3049,NA,NA,4,4,NA,3,5,5,10,10,3049,30490,Good
12009,9164,NW HOLLY RD,Major Collector,1,385,Rural,385,4,NA,NA,6,6,NA,6,5,5,10,10,4,40,Good
12009,9164,NW HOLLY RD,Major Collector,1,385,Rural,385,381,NA,NA,6,6,NA,6,5,5,10,10,381,3810,Good
11709,18932,SEABECK HWY NW,Major Collector,1,175,Rural,175,53,NA,NA,NA,6,NA,6,5,0,5,5,53,265,Adequate
11709,18932,SEABECK HWY NW,Major Collector,1,175,Rural,175,35,NA,NA,NA,6,NA,6,5,0,5,5,35,175,Adequate
11709,18932,SEABECK HWY NW,Major Collector,1,175,Rural,175,114,NA,NA,2,NA,NA,6,0,1,1,1,114,114,Poor
11709,18932,SEABECK HWY NW,Major Collector,1,175,Rural,175,89,NA,NA,2,NA,NA,6,0,1,1,1,89,89,Poor
11709,18931,SEABECK HWY NW,Major Collector,1,95,Rural,95,89,NA,NA,NA,6,NA,6,5,0,5,5,89,445,Adequate
11709,18931,SEABECK HWY NW,Major Collector,1,95,Rural,95,38,NA,NA,2,NA,NA,6,0,1,1,1,38,38,Poor
32309,18985,BANNER RD SE,Major Collector,1,729,Rural,729,729,NA,NA,5,5,NA,6,3,3,6,6,729,4374,Adequate
13770,19010,DICKEY RD NW,Major Collector,2,573,Urban,573,573,NA,NA,3,3,6,NA,1,1,2,2,573,1146,Poor
33490,19081,EBBERT DR SE,Local Access,1,341,Rural,341,341,NA,NA,1,1,NA,3,1,1,2,2,341,682,Poor
33350,19140,PHILLIPS RD SE,Major Collector,2,1206,Urban,1206,1206,NA,NA,5,5,6,NA,1,1,2,2,1206,2412,Poor
20509,19168,GLENWOOD RD SW,Minor Arterial,2,375,Urban,375,375,NA,NA,4,4,6,NA,1,1,2,2,375,750,Poor
32309,1753,BANNER RD SE,Major Collector,1,79,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,79,0,Nothing
3007,16531,2ND AVE SE,Local Access,1,71,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,71,0,Nothing
32309,4813,BANNER RD SE,Major Collector,1,1033,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1033,0,Nothing
32309,4134,BANNER RD SE,Major Collector,1,446,Rural,446,438,NA,NA,5,5,NA,6,3,3,6,6,438,2628,Adequate
2028,8566,SW LOGAN RD,Local Access,1,913,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,913,0,Nothing
43910,14955,PAYSENO LN SE,Local Access,2,63,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,63,0,Nothing
19230,6404,LAKEHURST DR NW,Local Access,1,707,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,707,0,Nothing
20509,7075,GLENWOOD RD SW,Minor Arterial,2,824,Urban,824,311,NA,NA,6,6,6,NA,2,2,4,4,311,1244,Minimum
20509,7075,GLENWOOD RD SW,Minor Arterial,2,824,Urban,824,509,NA,NA,6,6,6,NA,2,2,4,4,509,2036,Minimum
19420,3958,NW LINDEN LN,Local Access,1,660,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,660,0,Nothing
20509,6255,GLENWOOD RD SW,Major Collector,1,2001,Rural,2001,538,NA,NA,6,6,NA,6,5,5,10,10,538,5380,Good
20509,6255,GLENWOOD RD SW,Major Collector,1,2001,Rural,2001,1064,NA,NA,6,6,NA,6,5,5,10,10,1064,10640,Good
20509,6255,GLENWOOD RD SW,Major Collector,1,2001,Rural,2001,392,NA,NA,6,6,NA,6,5,5,10,10,392,3920,Good
19520,5371,NW PAUL BENJAMIN RD,Local Access,1,1526,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1526,0,Nothing
21107,4120,BETHEL RD SE,Minor Arterial,2,1124,Urban,1124,1124,NA,NA,4,4,6,NA,1,1,2,2,1124,2248,Poor
19080,2885,NW LAKEVIEW DR,Local Access,1,394,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,394,0,Nothing
18982,1775,NW RIM VIEW CT,Local Access,1,174,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,174,0,Nothing
35004,13020,JASPER PL SE,Local Access,1,457,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,457,0,Nothing
34180,4063,SE OREGON ST,Local Access,2,422,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,422,0,Nothing
31990,9534,SHORELINE DR SE,Local Access,1,292,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,292,0,Nothing
33611,253,SE ST ANNS CT,Local Access,2,148,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,148,0,Nothing
34800,14347,SE NORTH ST,Local Access,1,195,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,195,0,Nothing
35110,784,CREST DR SE,Local Access,1,507,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,507,0,Nothing
34820,869,SE BROOK ST,Local Access,1,270,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,270,0,Nothing
35110,4569,CREST DR SE,Local Access,1,900,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,900,0,Nothing
34950,10736,SE INWOOD LN,Local Access,1,107,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,107,0,Nothing
34800,12058,SE NORTH ST,Local Access,1,288,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,288,0,Nothing
33500,342,SE RAVENRIDGE CT,Local Access,1,343,Rural,343,343,NA,NA,3,2,NA,3,1,5,6,6,343,2058,Adequate
33500,640,SE RAVENRIDGE CT,Local Access,1,381,Rural,381,381,NA,NA,3,2,NA,3,1,5,6,6,381,2286,Adequate
30509,837,LONG LAKE RD SE,Minor Arterial,2,2059,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2059,0,Nothing
33502,1258,GLACIER RIDGE PL SE,Local Access,1,800,Rural,800,795,NA,NA,2,2,NA,3,1,1,2,2,795,1590,Poor
30509,1573,LONG LAKE RD SE,Minor Arterial,2,367,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,367,0,Nothing
12009,6548,NW HOLLY RD,Major Collector,1,304,Rural,304,304,NA,NA,6,6,NA,6,5,5,10,10,304,3040,Good
