RD_LOG_ID_R,SEGMENT_ID_R,FULL_NAME_R,road_class,RUCODE,LENGTH,setting,LENGTH_R,NAME,tomatch,distance,sidewalk_right,sidewalk_left,shoulder_right,shoulder_left,standard_sidewalk,standard_shoulder,score_left,score_right,score,the_score,the_length,w_score
80077,8801,NE BEACHWOOD AVE,Local Access,1,709,Rural,709,1 North,1 North,709,NA,NA,1,1,NA,3,1,1,2,2,709,1418
70370,15829,MILLER BAY RD NE,Major Collector,1,1149,Rural,1149,1 North,1 North,1149,NA,NA,3,3,NA,6,1,1,2,2,1149,2298
58730,15193,WILCOX RD NW,Local Access,1,226,Rural,226,1 North,1 North,0,NA,NA,NA,3,NA,3,5,0,5,5,0,0
59110,6567,NE VIRGINIA LOOP RD,Local Access,1,774,Rural,774,1 North,1 North,774,NA,NA,2,2,NA,3,1,1,2,2,774,1548
57770,1454,CLEAR CREEK RD NW,Minor Arterial,1,1035,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1035,0
58509,13951,NW MOUNTAIN VIEW RD,Local Access,1,292,Rural,292,1 North,1 North,292,NA,NA,7,7,NA,3,5,5,10,10,292,2920
59611,7394,PEARSON POINT RD NE,Local Access,1,482,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,482,0
58882,8043,ODYSSEY PL NW,Local Access,1,779,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,779,0
58870,4396,ORWEILER RD NW,Local Access,1,1000,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,0
58870,5177,NW ORWEILER RD,Local Access,1,457,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,457,0
58870,5869,NW ORWEILER RD,Local Access,1,387,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,387,0
59615,5318,LEVIN RD NE,Local Access,1,1193,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1193,0
58870,3921,NW ORWEILER RD,Local Access,1,486,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,486,0
59700,3494,NW SCANDIA RD,Local Access,1,177,Rural,177,1 North,1 North,0,NA,NA,2,2,NA,3,1,1,2,2,0,0
59700,3494,NW SCANDIA RD,Local Access,1,177,Rural,177,1 North,1 North,177,NA,NA,2,2,NA,3,1,1,2,2,177,354
58840,3544,LEVIN RD NW,Local Access,1,1258,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1258,0
58880,2898,NW CLOSSER DR,Local Access,1,1009,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1009,0
59700,1943,NW SCANDIA RD,Local Access,1,228,Rural,228,1 North,1 North,228,NA,NA,2,2,NA,3,1,1,2,2,228,456
57681,11901,WOODCREST LOOP NW,Local Access,2,955,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,955,0
58509,7497,NW MOUNTAIN VIEW RD,Local Access,2,804,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,804,0
58509,14178,NW MOUNTAIN VIEW RD,Local Access,2,1246,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1246,0
81690,11196,HOWARD AVE NE,Local Access,1,1825,Rural,1825,1 North,1 North,1825,NA,NA,1,1,NA,3,1,1,2,2,1825,3650
81860,11563,NE ART PL,Local Access,1,483,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,483,0
80410,11398,KITSAP ST NE,Local Access,1,572,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,572,0
81820,11252,NE MUNSON ST,Local Access,1,428,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,428,0
8052,9302,TRANQUILITY PL NE,Local Access,1,549,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,549,0
82610,11972,JEFFERSON BEACH RD NE,Local Access,1,404,Rural,404,1 North,1 North,404,NA,NA,1,1,NA,3,1,1,2,2,404,808
80080,15615,WAVECREST AVE NE,Local Access,1,86,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,86,0
80086,7479,NE SEAWIND AVE,Local Access,1,157,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,157,0
80084,3018,WAVECREST AVE NE,Local Access,1,70,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,70,0
81570,2713,STEPHEN CT NE,Local Access,1,421,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,421,0
82000,10442,NE JAMES WAY,Local Access,1,243,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,243,0
80245,8960,NACHANT DR NE,Local Access,1,729,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,729,0
82470,5638,SEATTER RD NE,Local Access,1,177,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,177,0
82470,14971,SEATTER RD NE,Local Access,1,338,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,338,0
86680,15618,KINGSTON ST NE,Local Access,1,439,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,439,0
80130,9997,CHIEF SEALTH DR NE,Local Access,1,472,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,472,0
80083,8509,NE WAVECREST PL,Local Access,1,288,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,288,0
81300,9715,NE DOUGLAS DR,Local Access,1,813,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,813,0
86685,1951,SOUTH KINGSTON RD NE,Major Collector,2,1229,Urban,1229,1 North,1 North,1229,NA,NA,5,5,6,NA,1,1,2,2,1229,2458
86685,1951,SOUTH KINGSTON RD NE,Major Collector,2,1229,Urban,1229,1 North,1 North,0,NA,NA,5,NA,6,NA,0,1,1,1,0,0
86685,16123,SOUTH KINGSTON RD NE,Major Collector,2,327,Urban,327,1 North,1 North,323,NA,NA,5,NA,6,NA,0,1,1,1,323,323
86685,16123,SOUTH KINGSTON RD NE,Major Collector,2,327,Urban,327,1 North,1 North,327,NA,NA,NA,5,6,NA,1,0,1,1,327,327
81630,10514,JEFFERSON POINT RD NE,Local Access,1,300,Rural,300,1 North,1 North,300,NA,NA,3,2,NA,3,1,5,6,6,300,1800
81630,9156,JEFFERSON POINT RD NE,Local Access,1,203,Rural,203,1 North,1 North,203,NA,NA,3,2,NA,3,1,5,6,6,203,1218
81630,9156,JEFFERSON POINT RD NE,Local Access,1,203,Rural,203,1 North,1 North,0,NA,NA,NA,4,NA,3,5,0,5,5,0,0
80415,18424,INDIANOLA RD NE,Minor Collector,1,200,Rural,200,1 North,1 North,200,NA,NA,4,4,NA,4,5,5,10,10,200,2000
58509,4558,NW MOUNTAIN VIEW RD,Local Access,1,2791,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2791,0
58509,4129,NW MOUNTAIN VIEW RD,Local Access,1,1259,Rural,1259,1 North,1 North,0,NA,NA,7,7,NA,3,5,5,10,10,0,0
58509,1169,NW MOUNTAIN VIEW RD,Local Access,1,87,Rural,87,1 North,1 North,10,NA,NA,7,7,NA,3,5,5,10,10,10,100
58509,1169,NW MOUNTAIN VIEW RD,Local Access,1,87,Rural,87,1 North,1 North,77,NA,NA,7,7,NA,3,5,5,10,10,77,770
58710,1674,NW PIPER CT,Local Access,1,1689,Rural,1689,1 North,1 North,1689,NA,NA,2,2,NA,3,1,1,2,2,1689,3378
59110,15198,NE VIRGINIA LOOP RD,Local Access,1,1667,Rural,1667,1 North,1 North,1667,NA,NA,2,2,NA,3,1,1,2,2,1667,3334
58850,15894,VINCENT RD NW,Local Access,1,520,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,520,0
58850,1832,VINCENT RD NW,Local Access,1,1319,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1319,0
58850,10897,VINCENT RD NW,Local Access,1,667,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,667,0
58509,16200,NW MOUNTAIN VIEW RD,Local Access,1,24,Rural,24,1 North,1 North,4,NA,NA,7,7,NA,3,5,5,10,10,4,40
82470,7743,SEATTER RD NE,Local Access,1,243,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,243,0
82500,3464,MADURA DR NE,Local Access,2,847,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,847,0
86690,6241,HILLBEND LN NE,Local Access,2,248,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,248,0
80240,10408,NE LOUGHREY AVE,Local Access,1,332,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,332,0
82610,8079,JEFFERSON BEACH RD NE,Local Access,1,170,Rural,170,1 North,1 North,170,NA,NA,1,1,NA,3,1,1,2,2,170,340
80130,8124,CHIEF SEALTH DR NE,Local Access,1,874,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,874,0
80089,10219,SEA VISTA NE,Local Access,1,673,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,673,0
80089,7359,SEA VISTA NE,Local Access,1,236,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,236,0
82620,10012,NE ROSEMOND PL,Local Access,2,282,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,282,0
82620,6596,NE ROSEMOND PL,Local Access,2,164,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,164,0
72420,2961,NE BARRETT DR,Local Access,1,1039,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1039,0
80030,8512,MARTIN PL NE,Local Access,1,148,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,148,0
82000,1009,NE JAMES WAY,Local Access,1,441,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,441,0
82000,12296,NE JAMES WAY,Local Access,1,60,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,60,0
80245,7270,NACHANT DR NE,Local Access,1,324,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,324,0
82470,6702,SEATTER RD NE,Local Access,2,179,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,179,0
80415,7311,INDIANOLA RD NE,Minor Collector,1,208,Rural,208,1 North,1 North,208,NA,NA,4,4,NA,4,5,5,10,10,208,2080
500,6352,NE DOLPHIN ST,Local Access,1,265,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,265,0
82600,7180,NE SOUTH VILLA DR,Local Access,1,206,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,206,0
70370,3868,MILLER BAY RD NE,Major Collector,1,772,Rural,772,1 North,1 North,772,NA,NA,3,3,NA,6,1,1,2,2,772,1544
80130,6184,CHIEF SEALTH DR NE,Local Access,1,171,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,171,0
83690,9406,BARBER CUT OFF RD NE,Local Access,2,3133,Urban,3133,1 North,1 North,3133,NA,NA,6,2,5,NA,1,2,3,3,3133,9399
82610,6610,JEFFERSON BEACH RD NE,Local Access,1,2333,Rural,2333,1 North,1 North,2333,NA,NA,1,1,NA,3,1,1,2,2,2333,4666
82610,18534,JEFFERSON BEACH RD NE,Local Access,1,317,Rural,317,1 North,1 North,317,NA,NA,1,1,NA,3,1,1,2,2,317,634
86685,18641,SOUTH KINGSTON RD NE,Minor Collector,1,152,Rural,152,1 North,1 North,36,NA,NA,2,2,NA,4,1,1,2,2,36,72
86685,18641,SOUTH KINGSTON RD NE,Minor Collector,1,152,Rural,152,1 North,1 North,115,NA,NA,2,2,NA,4,1,1,2,2,115,230
81630,19120,JEFFERSON POINT RD NE,Local Access,1,294,Rural,294,1 North,1 North,294,NA,NA,3,2,NA,3,1,5,6,6,294,1764
80076,5295,NE HARBORVIEW DR,Local Access,1,257,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,257,0
80077,4283,NE BEACHWOOD AVE,Local Access,1,403,Rural,403,1 North,1 North,403,NA,NA,1,1,NA,3,1,1,2,2,403,806
81690,5022,HOWARD AVE NE,Local Access,1,565,Rural,565,1 North,1 North,565,NA,NA,1,1,NA,3,1,1,2,2,565,1130
70370,5561,MILLER BAY RD NE,Major Collector,1,4043,Rural,4043,1 North,1 North,0,NA,NA,NA,8,NA,6,5,0,5,5,0,0
70370,5561,MILLER BAY RD NE,Major Collector,1,4043,Rural,4043,1 North,1 North,3548,NA,NA,3,3,NA,6,1,1,2,2,3548,7096
70370,5561,MILLER BAY RD NE,Major Collector,1,4043,Rural,4043,1 North,1 North,157,NA,NA,8,8,NA,6,5,5,10,10,157,1570
70370,5561,MILLER BAY RD NE,Major Collector,1,4043,Rural,4043,1 North,1 North,337,NA,NA,8,8,NA,6,5,5,10,10,337,3370
81820,5395,NE MUNSON ST,Local Access,1,414,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,414,0
82600,5342,NE SOUTH VILLA DR,Local Access,1,511,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,511,0
70370,6095,MILLER BAY RD NE,Major Collector,1,632,Rural,632,1 North,1 North,632,NA,NA,3,3,NA,6,1,1,2,2,632,1264
81300,4690,NE DOUGLAS DR,Local Access,1,849,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,849,0
81630,4666,JEFFERSON POINT RD NE,Local Access,1,540,Rural,540,1 North,1 North,540,NA,NA,3,2,NA,3,1,5,6,6,540,3240
80245,4192,NACHANT DR NE,Local Access,1,201,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,201,0
82610,4589,JEFFERSON BEACH RD NE,Local Access,1,252,Rural,252,1 North,1 North,252,NA,NA,1,1,NA,3,1,1,2,2,252,504
80245,4513,NACHANT DR NE,Local Access,1,325,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,325,0
80410,9235,KITSAP ST NE,Local Access,1,224,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,224,0
80410,3983,KITSAP ST NE,Local Access,1,225,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,225,0
81630,7635,NE JEFFERSON POINT RD,Local Access,2,875,Urban,875,1 North,1 North,875,NA,NA,4,4,5,NA,1,1,2,2,875,1750
81630,7545,NE JEFFERSON POINT RD,Local Access,2,935,Urban,935,1 North,1 North,935,NA,NA,4,4,5,NA,1,1,2,2,935,1870
82470,3636,SEATTER RD NE,Local Access,1,1961,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1961,0
81690,4793,HOWARD AVE NE,Local Access,1,738,Rural,738,1 North,1 North,738,NA,NA,1,1,NA,3,1,1,2,2,738,1476
80076,4040,NE HARBORVIEW DR,Local Access,1,579,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,579,0
80077,4055,NE BEACHWOOD AVE,Local Access,1,183,Rural,183,1 North,1 North,0,NA,NA,1,NA,NA,3,0,1,1,1,0,0
80077,4055,NE BEACHWOOD AVE,Local Access,1,183,Rural,183,1 North,1 North,183,NA,NA,1,1,NA,3,1,1,2,2,183,366
80077,1793,NE BEACHWOOD AVE,Local Access,1,545,Rural,545,1 North,1 North,545,NA,NA,1,1,NA,3,1,1,2,2,545,1090
500,15562,GREENWOOD ST NE,Local Access,1,217,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,217,0
500,15563,GREENWOOD ST NE,Local Access,1,231,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,231,0
51709,10655,OLYMPIC VIEW RD NW,Minor Collector,1,3160,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3160,0
58350,12911,OLYMPIC VIEW LOOP RD NW,Local Access,1,576,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,576,0
51709,3599,OLYMPIC VIEW RD NW,Minor Collector,1,4081,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4081,0
80245,1694,NACHANT DR NE,Local Access,1,336,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,336,0
74620,1955,NE EISENHARDT LN,Local Access,1,881,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,881,0
81910,6019,PRESIDENT POINT RD NE,Local Access,1,4739,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4739,0
80410,1613,KITSAP ST NE,Local Access,1,105,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,105,0
82470,1602,SEATTER RD NE,Local Access,1,658,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,658,0
82479,2716,NE KLABO RD,Local Access,1,663,Rural,663,1 North,1 North,663,NA,NA,2,2,NA,3,1,1,2,2,663,1326
83695,8760,TUCKERMAN AVE NE,Local Access,2,500,Urban,500,1 North,1 North,500,3,NA,NA,NA,5,NA,0,1,1,1,500,500
83695,404,TUCKERMAN AVE NE,Local Access,2,266,Urban,266,1 North,1 North,262,3,NA,NA,NA,5,NA,0,1,1,1,262,262
82470,13246,SEATTER RD NE,Local Access,1,1389,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1389,0
80076,1140,NE HARBORVIEW DR,Local Access,1,853,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,853,0
80074,8257,SANDY WAY NE,Local Access,1,189,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,189,0
80082,48,APOLLO DR NE,Local Access,1,993,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,993,0
81400,12613,NE PHILIP DR,Local Access,1,731,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,0
51709,16387,OLYMPIC VIEW RD NW,Minor Collector,1,229,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,229,0
51709,10680,OLYMPIC VIEW RD NW,Minor Collector,1,1526,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1526,0
51709,18580,OLYMPIC VIEW RD NW,Minor Collector,1,800,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,800,0
57640,4276,CONNOR LOOP NW,Local Access,2,156,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,156,0
57608,9793,BENNINGTON DR NW,Local Access,2,347,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,347,0
57460,7650,DOGWOOD AVE NW,Local Access,2,641,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,641,0
57460,4005,DOGWOOD AVE NW,Local Access,2,650,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,650,0
57450,5348,ELM AVE NW,Local Access,2,682,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,682,0
57686,10432,NW TIMBERVIEW CT,Local Access,2,765,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,765,0
56760,7347,NW PINNACLE CT,Local Access,2,155,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,155,0
57674,7399,NW RIDGELANE CT,Local Access,2,197,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,197,0
57660,9078,NW SCHOLD PL,Local Access,2,190,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,190,0
57641,2871,NW CAIRO ST,Local Access,2,238,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,238,0
57610,6080,NW ISLAND LAKE RD,Local Access,2,691,Urban,691,1 North,1 North,248,NA,NA,1,1,5,NA,1,1,2,2,248,496
57610,6080,NW ISLAND LAKE RD,Local Access,2,691,Urban,691,1 North,1 North,359,NA,NA,1,1,5,NA,1,1,2,2,359,718
57305,997,NW TIMBER SHADOW CT,Local Access,2,149,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,149,0
57665,1197,NW HIDDEN PL,Local Access,2,952,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,952,0
57607,5147,NW CRESTVIEW CT,Local Access,2,157,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,157,0
56760,5747,NW PINNACLE CT,Local Access,2,185,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,185,0
57660,12924,NW SCHOLD PL,Local Access,2,482,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,482,0
19515,5824,SILVERDALE WAY NW,Minor Arterial,2,567,Urban,567,1 North,1 North,567,NA,NA,8,8,6,NA,2,2,4,4,567,2268
57500,9697,NW ISLAND LAKE PKWY,Local Access,2,250,Urban,250,1 North,1 North,250,NA,NA,1,1,5,NA,1,1,2,2,250,500
57660,15226,NW SCHOLD PL,Local Access,2,236,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,236,0
57525,669,NW WASHINGTON PL,Local Access,2,118,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,118,0
56761,13119,PRESCOTT PL NW,Local Access,2,175,Urban,175,1 North,1 North,99,3,NA,NA,NA,5,NA,0,1,1,1,99,99
57610,2759,NW ISLAND LAKE RD,Local Access,2,282,Urban,282,1 North,1 North,104,NA,NA,1,1,5,NA,1,1,2,2,104,208
57610,2759,NW ISLAND LAKE RD,Local Access,2,282,Urban,282,1 North,1 North,177,NA,NA,1,1,5,NA,1,1,2,2,177,354
57610,130,NW ISLAND LAKE RD,Local Access,2,246,Urban,246,1 North,1 North,246,NA,NA,1,1,5,NA,1,1,2,2,246,492
57632,7170,VANTAGE VISTA PL NW,Local Access,2,750,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,750,0
57590,4509,CAMP CT NW,Local Access,2,226,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,226,0
57610,7136,NW ISLAND LAKE RD,Local Access,2,326,Urban,326,1 North,1 North,326,NA,NA,1,1,5,NA,1,1,2,2,326,652
57615,4691,AVANTE DR NW,Local Access,2,1661,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1661,0
57570,1656,NW CAREY ST,Local Access,2,265,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,265,0
57660,4399,NW SCHOLD PL,Local Access,2,196,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,196,0
57550,4386,LAKE AVE NW,Local Access,2,417,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,417,0
57609,11467,NW ROCKFORD CIR,Local Access,2,533,Urban,533,1 North,1 North,501,3,NA,NA,NA,5,NA,0,1,1,1,501,501
57640,8853,CONNOR LOOP NW,Local Access,2,488,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,488,0
57608,120,BENNINGTON DR NW,Local Access,2,251,Urban,251,1 North,1 North,251,NA,NA,NA,4,5,NA,1,0,1,1,251,251
57640,12623,CONNOR LOOP NW,Local Access,2,832,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,832,0
57650,447,SCHOLD RD NW,Local Access,2,963,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,963,0
57630,5776,RIDGEPOINT DR NW,Local Access,2,477,Urban,477,1 North,1 North,19,NA,3,NA,NA,5,NA,1,0,1,1,19,19
57631,478,RIDGEPOINT CIR NW,Local Access,2,512,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,512,0
57631,12864,RIDGEPOINT CIR NW,Local Access,2,497,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,497,0
57642,157,TEMPLETON AVE NW,Local Access,2,434,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,434,0
57500,8392,NW ISLAND LAKE PKWY,Local Access,2,212,Urban,212,1 North,1 North,212,NA,NA,1,1,5,NA,1,1,2,2,212,424
57485,4646,LAKEVIEW AVE NW,Local Access,2,634,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,634,0
57664,8427,NW MARMOT CIR,Local Access,2,649,Urban,649,1 North,1 North,647,3,NA,NA,NA,5,NA,0,1,1,1,647,647
57608,7885,BENNINGTON DR NW,Local Access,2,300,Urban,300,1 North,1 North,0,NA,NA,4,NA,5,NA,0,1,1,1,0,0
57608,7885,BENNINGTON DR NW,Local Access,2,300,Urban,300,1 North,1 North,300,NA,NA,NA,4,5,NA,1,0,1,1,300,300
57673,3585,RIDGELANE DR NW,Local Access,2,169,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,169,0
57672,4105,NW SPIRIT RIDGE DR,Local Access,2,173,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,173,0
57507,4785,LAKEVIEW AVE NW,Local Access,2,604,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,604,0
57510,2432,HILLCREST ST NW,Local Access,2,148,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,148,0
57643,1530,CHAMBANA PL NW,Local Access,2,201,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,201,0
56768,7570,NW THORNWOOD CIR,Local Access,2,402,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,402,0
56768,12167,NW THORNWOOD CIR,Local Access,2,232,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,232,0
56767,10172,WALLINGFORD PL NW,Local Access,2,169,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,169,0
