RD_LOG_ID_R,SEGMENT_ID_R,FULL_NAME_R,road_class,RUCODE,LENGTH,setting,LENGTH_R,NAME,tomatch,distance,sidewalk_right,sidewalk_left,shoulder_right,shoulder_left,standard_sidewalk,standard_shoulder,score_left,score_right,score,the_score,the_length,w_score
54965,9358,VARSITY LN NE,Local Access,2,1111,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1111,0
55090,10133,NW NICHOLS AVE,Local Access,2,267,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,267,0
56742,2730,WHALING AVE NW,Local Access,2,131,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,131,0
51762,1051,NE PINECREST DR,Local Access,2,613,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,613,0
54930,3014,NAVAJO TRL NE,Local Access,2,614,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,614,0
56420,8249,NW FIRGLADE DR,Local Access,2,165,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,165,0
56409,10449,NW FAIRGROUNDS RD,Minor Arterial,2,1301,Urban,1301,3 Central,3 Central,0,NA,NA,4.5,NA,6,NA,0,1,1,1,0,0
56409,10449,NW FAIRGROUNDS RD,Minor Arterial,2,1301,Urban,1301,3 Central,3 Central,1301,NA,NA,6,6,6,NA,2,2,4,4,1301,5204
56374,3472,NE MARWOOD DR,Local Access,2,308,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,308,0
56190,3612,OLD MILITARY RD NE,Major Collector,2,237,Urban,237,3 Central,3 Central,237,NA,NA,4,4,6,NA,1,1,2,2,237,474
56375,4308,TATE PL NE,Local Access,2,233,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,233,0
55940,3177,NW HOLMBERG ST,Local Access,2,685,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,685,0
18520,3769,PRICE RD,Major Collector,2,132,Urban,132,3 Central,3 Central,132,NA,NA,2,NA,6,NA,0,1,1,1,132,132
18520,3769,PRICE RD,Major Collector,2,132,Urban,132,3 Central,3 Central,128,NA,NA,NA,2,6,NA,1,0,1,1,128,128
51690,5074,PINE RD NE,Major Collector,2,143,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,143,0
51690,3334,PINE RD NE,Major Collector,2,38,Urban,38,3 Central,3 Central,0,NA,NA,4,4,6,NA,1,1,2,2,0,0
17720,11764,W 1ST ST,Major Collector,2,304,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,304,0
18455,12281,CIRCLE DR NW,Local Access,2,513,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,513,0
18455,16215,CIRCLE DR NW,Local Access,2,420,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,420,0
57034,2249,STIRRUP CT NW,Local Access,2,139,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,139,0
57032,3000,LARIAT TRL NW,Local Access,2,450,Urban,450,3 Central,3 Central,442,NA,3,NA,NA,5,NA,1,0,1,1,442,442
56374,7262,NE MARWOOD DR,Local Access,2,446,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,446,0
57032,989,LARIAT TRL NW,Local Access,2,242,Urban,242,3 Central,3 Central,242,NA,3,NA,NA,5,NA,1,0,1,1,242,242
56982,8796,NE CIMERON CT,Local Access,2,198,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,198,0
17870,7796,BERTHA AVE NW,Local Access,2,554,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,554,0
56140,10009,NE MCWILLIAMS RD,Minor Arterial,2,1467,Urban,1467,3 Central,3 Central,0,NA,NA,4,4,6,NA,1,1,2,2,0,0
56140,10009,NE MCWILLIAMS RD,Minor Arterial,2,1467,Urban,1467,3 Central,3 Central,962,NA,NA,4,4,6,NA,1,1,2,2,962,1924
56140,10009,NE MCWILLIAMS RD,Minor Arterial,2,1467,Urban,1467,3 Central,3 Central,504,NA,NA,4,4,6,NA,1,1,2,2,504,1008
51690,500,PINE RD NE,Major Collector,2,272,Urban,272,3 Central,3 Central,1,NA,NA,4,4,6,NA,1,1,2,2,1,2
51690,500,PINE RD NE,Major Collector,2,272,Urban,272,3 Central,3 Central,271,NA,NA,4,4,6,NA,1,1,2,2,271,542
18090,12157,JACKSON DR NW,Local Access,2,95,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,95,0
17930,1385,MORGAN RD NW,Local Access,2,105,Urban,105,3 Central,3 Central,1,NA,NA,NA,2,5,NA,1,0,1,1,1,1
11709,1850,SEABECK HWY NW,Major Collector,1,1576,Rural,1576,3 Central,3 Central,1576,NA,NA,3,3,NA,6,1,1,2,2,1576,3152
19515,9128,SILVERDALE WAY NW,Principal Arterial,2,134,Urban,134,3 Central,3 Central,134,NA,8,NA,NA,6,NA,5,0,5,5,134,670
19515,9128,SILVERDALE WAY NW,Principal Arterial,2,134,Urban,134,3 Central,3 Central,127,NA,NA,3,3,6,NA,1,1,2,2,127,254
19515,9128,SILVERDALE WAY NW,Principal Arterial,2,134,Urban,134,3 Central,3 Central,7,NA,NA,12,2,6,NA,1,2,3,3,7,21
11080,2960,NW TREE TOP LN,Local Access,1,726,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,726,0
12771,3690,SILVER LN NW,Local Access,1,1039,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1039,0
12781,6916,DEERHORN TRL NW,Local Access,1,711,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,711,0
12769,4935,BOUNDARY TRL NW,Local Access,1,815,Rural,815,3 Central,3 Central,815,NA,NA,2,2,NA,3,1,1,2,2,815,1630
12784,4954,KELLUM RANCH RD NW,Local Access,1,765,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,765,0
12740,3429,NW COHO RUN,Local Access,1,306,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,306,0
12365,1417,TAHUYEH DR NW,Local Access,1,1148,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1148,0
51102,5083,GERARD PL E,Local Access,2,74,Urban,74,3 Central,3 Central,15,NA,5,NA,NA,5,NA,5,0,5,5,15,75
51102,9298,GERARD PL E,Local Access,2,160,Urban,160,3 Central,3 Central,145,NA,5,NA,NA,5,NA,5,0,5,5,145,725
56736,15240,TOPSAIL PL NW,Local Access,2,164,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,164,0
54817,7606,AQUENE LOOP NE,Local Access,2,733,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,733,0
17770,14013,W COLUMBIA WAY,Local Access,2,213,Urban,213,3 Central,3 Central,208,NA,NA,7,NA,5,NA,0,2,2,2,208,416
18110,2044,CLOWARD WAY NW,Local Access,2,677,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,677,0
17550,13362,SUNNYHILL RD W,Local Access,2,2346,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2346,0
17850,14017,S DORA AVE,Local Access,2,679,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,679,0
17725,4958,1ST ST,Local Access,2,214,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,214,0
57036,3651,WINCHESTER CT NW,Local Access,2,318,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,318,0
57041,14301,SADDLE TRL NW,Local Access,2,77,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,77,0
57040,14302,SADDLE TRL NW,Local Access,2,28,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,28,0
57018,9869,NW WILDWOOD LN,Local Access,2,390,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,390,0
55830,11083,SILVER BEACH DR NW,Local Access,2,798,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,798,0
57044,1844,SPUR CT NW,Local Access,2,388,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,388,0
53909,12792,HANSBERRY ST NW,Minor Arterial,2,652,Urban,652,3 Central,3 Central,652,NA,NA,4,4,6,NA,1,1,2,2,652,1304
53909,10245,HANSBERRY ST NW,Minor Arterial,2,1016,Urban,1016,3 Central,3 Central,1016,NA,NA,4,4,6,NA,1,1,2,2,1016,2032
54310,371,NE ALL VIEW BLVD,Local Access,2,264,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,264,0
54310,8108,NE ALL VIEW BLVD,Local Access,2,387,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,387,0
54640,6310,NE ROOSEVELT ST,Local Access,2,243,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,243,0
54640,8083,NE ROOSEVELT ST,Local Access,2,188,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,188,0
18480,10762,EAST ROCKY DR NW,Local Access,2,301,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,301,0
56680,8817,NE SHADY LN,Local Access,2,213,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,213,0
56551,8131,DIANE CT NE,Local Access,2,708,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,708,0
19940,5868,NW INVERNESS CT,Local Access,2,237,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,237,0
19940,6288,NW INVERNESS CT,Local Access,2,144,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,144,0
19680,12784,NW GREEN RD,Local Access,2,240,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,240,0
19519,11600,CHICO WAY NW,Minor Arterial,2,676,Urban,676,3 Central,3 Central,0,NA,NA,6,6,6,NA,2,2,4,4,0,0
19519,11600,CHICO WAY NW,Minor Arterial,2,676,Urban,676,3 Central,3 Central,676,NA,NA,6,6,6,NA,2,2,4,4,676,2704
56140,12990,NE MCWILLIAMS RD,Minor Arterial,2,523,Urban,523,3 Central,3 Central,523,NA,NA,3,5,6,NA,1,1,2,2,523,1046
56140,8770,NE MCWILLIAMS RD,Minor Arterial,2,526,Urban,526,3 Central,3 Central,407,NA,5,NA,NA,6,NA,3,0,3,3,407,1221
56140,8770,NE MCWILLIAMS RD,Minor Arterial,2,526,Urban,526,3 Central,3 Central,102,NA,NA,4,4,6,NA,1,1,2,2,102,204
55275,7301,TRACYTON BLVD NW,Minor Arterial,2,483,Urban,483,3 Central,3 Central,483,NA,NA,2,2,6,NA,1,1,2,2,483,966
55275,16782,TRACYTON BLVD NW,Minor Arterial,2,246,Urban,246,3 Central,3 Central,246,NA,NA,2,2,6,NA,1,1,2,2,246,492
56446,8534,CARNIVAL PL NW,Local Access,2,330,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,330,0
56143,8435,JAGGER PL NE,Local Access,2,370,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,370,0
56961,9172,HICKORY ST NE,Local Access,2,250,Urban,250,3 Central,3 Central,250,3,NA,NA,NA,5,NA,0,1,1,1,250,250
55640,9180,NE FRANKLIN AVE,Local Access,2,668,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,668,0
56620,6840,NW SELBO RD,Local Access,2,1588,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1588,0
57730,6775,NW RANDALL WAY,Minor Arterial,2,650,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,650,0
56448,7088,ARCADE PL NW,Local Access,2,343,Urban,343,3 Central,3 Central,343,NA,NA,2,2,5,NA,1,1,2,2,343,686
56398,7122,NW 73RD ST,Local Access,2,319,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,319,0
56792,7127,NW CHENA RD,Local Access,2,327,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,327,0
56282,7140,AEGEAN BLVD NE,Major Collector,2,122,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,122,0
55090,6449,NW NICHOLS AVE,Local Access,2,247,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,247,0
55160,7055,NW TRACY AVE,Local Access,2,281,Urban,281,3 Central,3 Central,277,NA,NA,8,8,5,NA,2,2,4,4,277,1108
55160,6656,NW TRACY AVE,Local Access,2,531,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,531,0
55911,5914,NW APPLE BLOSSOM LOOP,Local Access,2,1100,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1100,0
56255,6171,CORFU BLVD NE,Local Access,2,497,Urban,497,3 Central,3 Central,494,NA,3,NA,NA,5,NA,1,0,1,1,494,494
56700,6239,NE ORIOLE WAY,Local Access,2,318,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,318,0
56180,6917,NE MELIA LN,Local Access,2,469,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,469,0
56409,4707,NW FAIRGROUNDS RD,Minor Arterial,2,1294,Urban,1294,3 Central,3 Central,1294,NA,NA,5,5,6,NA,1,1,2,2,1294,2588
56409,4707,NW FAIRGROUNDS RD,Minor Arterial,2,1294,Urban,1294,3 Central,3 Central,0,NA,NA,6,NA,6,NA,0,2,2,2,0,0
56792,4676,NW CHENA RD,Local Access,2,311,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,311,0
56973,4572,FALCON PL NE,Local Access,2,223,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,223,0
56444,4524,NW GRANDSTAND ST,Local Access,2,311,Urban,311,3 Central,3 Central,311,NA,NA,2,2,5,NA,1,1,2,2,311,622
19519,13021,CHICO WAY NW,Minor Arterial,2,593,Urban,593,3 Central,3 Central,593,NA,NA,6,6,6,NA,2,2,4,4,593,2372
19153,2585,ERLANDS POINT RD NW,Local Access,1,280,Rural,280,3 Central,3 Central,280,NA,NA,2,2,NA,3,1,1,2,2,280,560
19153,2184,ERLANDS POINT RD NW,Local Access,1,1261,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1261,0
19153,1769,ERLANDS POINT RD NW,Local Access,1,1366,Rural,1366,3 Central,3 Central,1272,NA,NA,2,2,NA,3,1,1,2,2,1272,2544
19600,10257,NW DONIDA DR,Local Access,1,404,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,404,0
19153,11949,ERLANDS POINT RD NW,Local Access,1,389,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,389,0
19153,8252,ERLANDS POINT RD NW,Local Access,1,396,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,396,0
19153,6441,ERLANDS POINT RD NW,Local Access,1,151,Rural,151,3 Central,3 Central,86,NA,NA,NA,2,NA,3,1,0,1,1,86,86
19153,6441,ERLANDS POINT RD NW,Local Access,1,151,Rural,151,3 Central,3 Central,47,NA,NA,2,NA,NA,3,0,1,1,1,47,47
19153,43,ERLANDS POINT RD NW,Local Access,1,531,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,531,0
19153,9834,ERLANDS POINT RD NW,Local Access,1,1511,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1511,0
19570,234,TANDA AVE NW,Local Access,1,1421,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1421,0
55910,18087,STAMPEDE BLVD NW,Minor Arterial,2,387,Urban,387,3 Central,3 Central,387,NA,NA,4,4,6,NA,1,1,2,2,387,774
55910,5239,STAMPEDE BLVD NW,Minor Arterial,2,535,Urban,535,3 Central,3 Central,535,NA,NA,4,4,6,NA,1,1,2,2,535,1070
55910,18086,STAMPEDE BLVD NW,Minor Arterial,2,159,Urban,159,3 Central,3 Central,159,NA,NA,4,4,6,NA,1,1,2,2,159,318
18410,4064,NW HOPE ST,Local Access,2,228,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,228,0
56409,4264,NW FAIRGROUNDS RD,Minor Arterial,2,206,Urban,206,3 Central,3 Central,206,NA,NA,4,2,6,NA,1,1,2,2,206,412
56334,4280,NE LEXINGTON DR,Local Access,2,444,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,444,0
56409,4541,NW FAIRGROUNDS RD,Minor Arterial,2,515,Urban,515,3 Central,3 Central,15,NA,NA,4,2,6,NA,1,1,2,2,15,30
56420,4449,NW FIRGLADE DR,Local Access,2,354,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,354,0
56735,4470,CUTTER PL NW,Local Access,2,172,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,172,0
56835,4916,KIMBERLY PL NW,Local Access,2,240,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,240,0
56564,4874,NE SHEFFIELD PL,Local Access,2,211,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,211,0
56420,5616,NW FIRGLADE DR,Local Access,2,172,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,172,0
56880,5527,NE CONIFER CT,Local Access,2,174,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,174,0
55090,5540,NW NICHOLS AVE,Local Access,2,259,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,259,0
56409,5353,NW FAIRGROUNDS RD,Minor Arterial,2,495,Urban,495,3 Central,3 Central,495,NA,NA,4,2,6,NA,1,1,2,2,495,990
56409,5353,NW FAIRGROUNDS RD,Minor Arterial,2,495,Urban,495,3 Central,3 Central,0,NA,NA,NA,6,6,NA,2,0,2,2,0,0
56332,6205,NE ETON LN,Local Access,2,658,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,658,0
56975,4039,FALCON CT NE,Local Access,2,239,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,239,0
56189,4065,NE WILSHIRE CT,Local Access,2,260,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,260,0
56420,4089,NW FIRGLADE DR,Local Access,2,488,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,488,0
56444,3980,NW GRANDSTAND ST,Local Access,2,295,Urban,295,3 Central,3 Central,295,NA,NA,2,2,5,NA,1,1,2,2,295,590
56732,3776,NW TRADEWINDS ST,Local Access,2,117,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,117,0
55090,2563,NW NICHOLS AVE,Local Access,2,541,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,541,0
56255,2566,CORFU BLVD NE,Local Access,2,537,Urban,537,3 Central,3 Central,537,NA,3,NA,NA,5,NA,1,0,1,1,537,537
56972,2216,BLACKBIRD DR NE,Local Access,2,346,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,346,0
56331,5001,WELLINGTON LN NE,Local Access,2,527,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,527,0
55160,5010,NW TRACY AVE,Local Access,2,265,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,265,0
56444,5012,NW GRANDSTAND ST,Local Access,2,219,Urban,219,3 Central,3 Central,219,NA,NA,2,2,5,NA,1,1,2,2,219,438
56433,3676,NW WRANGLER CT,Local Access,2,456,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,456,0
57435,3624,NW RED OAKS CT,Local Access,2,684,Urban,684,3 Central,3 Central,683,NA,3,NA,NA,5,NA,1,0,1,1,683,683
56732,3071,NW TRADEWINDS ST,Local Access,2,204,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,204,0
55720,3482,NE FUSON RD,Local Access,2,1343,Urban,1343,3 Central,3 Central,1328,NA,NA,4,4,5,NA,1,1,2,2,1328,2656
56600,3231,NW PALMER LN,Local Access,2,557,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,557,0
56360,1693,NE ECHO DR,Local Access,2,1254,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1254,0
56398,1909,NW 73RD ST,Local Access,2,493,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,493,0
56409,1187,NW FAIRGROUNDS RD,Minor Arterial,2,588,Urban,588,3 Central,3 Central,588,NA,NA,4,2,6,NA,1,1,2,2,588,1176
56961,1217,HICKORY ST NE,Local Access,2,227,Urban,227,3 Central,3 Central,227,3,NA,NA,NA,5,NA,0,1,1,1,227,227
56420,2214,NW FIRGLADE DR,Local Access,2,232,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,232,0
56331,13143,WELLINGTON LN NE,Local Access,2,295,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,295,0
56973,2157,FALCON PL NE,Local Access,2,379,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,379,0
56822,3044,HARROW PL NW,Local Access,2,168,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,168,0
56420,1253,NW FIRGLADE DR,Local Access,2,524,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,524,0
55925,1292,BLAKE CT NW,Local Access,2,278,Urban,278,3 Central,3 Central,278,3,3,NA,NA,5,NA,1,1,2,2,278,556
56553,110,SPRINGHILL PL NE,Local Access,2,233,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,233,0
56961,674,HICKORY ST NE,Local Access,2,225,Urban,225,3 Central,3 Central,223,3,NA,NA,NA,5,NA,0,1,1,1,223,223
56376,862,NE COLBY CT,Local Access,2,411,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,411,0
56972,3632,BLACKBIRD DR NE,Local Access,2,231,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,231,0
56972,8697,BLACKBIRD DR NE,Local Access,2,1735,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1735,0
56564,1975,NE SHEFFIELD PL,Local Access,2,167,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,167,0
56424,527,SKYVIEW PL NW,Local Access,2,584,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,584,0
56819,13095,BAIRD CT NW,Local Access,2,500,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,500,0
56978,13276,NE AUKLET CT,Local Access,2,182,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,182,0
56600,49,NW PALMER LN,Local Access,2,790,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,790,0
56620,3336,NW SELBO RD,Local Access,2,355,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,355,0
56601,3171,PALMER PL NW,Local Access,2,211,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,211,0
56506,7799,NE HACKAMORE CT,Local Access,2,156,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,156,0
56502,9942,NE DOUBLE HITCH CT,Local Access,2,159,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,159,0
56355,2319,NE YALE WAY,Local Access,2,540,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,540,0
56354,6760,NE MERCER CT,Local Access,2,363,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,363,0
55932,12581,RAVEN CREEK PL NW,Local Access,1,174,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,174,0
55931,11421,RAVEN CREEK CT NW,Local Access,1,110,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,110,0
56580,1243,NW BARKER CREEK RD,Local Access,1,1238,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1238,0
56140,469,NE MCWILLIAMS RD,Minor Arterial,2,283,Urban,283,3 Central,3 Central,1,NA,NA,3,5,6,NA,1,1,2,2,1,2
56140,469,NE MCWILLIAMS RD,Minor Arterial,2,283,Urban,283,3 Central,3 Central,281,NA,NA,3,5,6,NA,1,1,2,2,281,562
51690,11802,PINE RD NE,Major Collector,2,770,Urban,770,3 Central,3 Central,770,NA,NA,4,4,6,NA,1,1,2,2,770,1540
51690,12123,PINE RD NE,Major Collector,2,945,Urban,945,3 Central,3 Central,945,NA,NA,4,4,6,NA,1,1,2,2,945,1890
51690,13046,PINE RD NE,Major Collector,2,291,Urban,291,3 Central,3 Central,291,NA,NA,4,4,6,NA,1,1,2,2,291,582
56140,68,NE MCWILLIAMS RD,Minor Arterial,2,488,Urban,488,3 Central,3 Central,131,NA,5,NA,NA,6,NA,3,0,3,3,131,393
56140,68,NE MCWILLIAMS RD,Minor Arterial,2,488,Urban,488,3 Central,3 Central,207,NA,NA,4,4,6,NA,1,1,2,2,207,414
51690,3635,PINE RD NE,Major Collector,2,516,Urban,516,3 Central,3 Central,516,NA,NA,4,4,6,NA,1,1,2,2,516,1032
51690,5340,PINE RD NE,Major Collector,2,484,Urban,484,3 Central,3 Central,484,NA,NA,4,4,6,NA,1,1,2,2,484,968
51690,5362,PINE RD NE,Major Collector,2,292,Urban,292,3 Central,3 Central,292,NA,NA,4,4,6,NA,1,1,2,2,292,584
56795,765,OLSON RD NW,Local Access,2,995,Urban,995,3 Central,3 Central,995,NA,NA,2,4,5,NA,1,1,2,2,995,1990
